GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",1,"...","All industry total",11336369,11810471,13758976,15564679,14516758,14838322,15464920,16957450,19453494,19549612,20742514,22521941,22206314,23242668,23997070,24364791,25679212,26809627,27522053,28232424,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",2,"..."," Private industries",10505146,10954662,12833349,14565642,13491662,13748819,14313824,15758120,18044248,18047793,19188497,20902780,20573492,21708372,22366275,22613892,23899632,24919166,25596075,26209255,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",3,"11","  Agriculture, forestry, fishing, and hunting",1148761,1344415,1512280,1533218,1672915,1458803,1330717,1957802,1737864,1631742,2091033,2207796,1348646,1872077,2627519,2552790,2783313,2910377,2703217,2470649,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",4,"111-112","   Farms",998789,1181573,1357442,1374127,1516772,1308431,1173320,1813857,1588831,1465313,1932914,2061305,1216825,1717659,2483564,2414023,2634316,2753517,2551784,2348041,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",149973,162842,154838,159091,156143,150372,157397,143945,149034,166429,158119,146491,131820,154418,143954,138767,148996,156860,151433,122608,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",15286,37793,59255,42645,40287,53955,66735,84821,448180,371341,364704,677981,692015,998455,1056195,464074,642327,755699,317900,328662,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",7,"211","   Oil and gas extraction",(T),(T),(T),(T),(D),(D),(D),(D),(D),1024,3570,(D),9090,7041,5651,7745,5132,4351,4130,26977,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",8,"212","   Mining (except oil and gas)",14974,37839,59906,42980,40095,53946,67051,84877,447959,368579,357115,655571,680773,982782,1034499,435319,618096,729767,303922,300388,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",9,"213","   Support activities for mining",(T),(T),(T),(T),(D),(D),(D),(D),(D),1738,4020,(D),2153,8632,16045,21010,19099,21580,9847,1296,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",10,"22","  Utilities",374866,338225,379999,374905,385075,364065,356817,391207,363006,433189,444827,527537,675039,745812,752026,777671,834218,798819,747377,762071,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",11,"23","  Construction",763937,846754,841250,800644,759586,712863,835937,936988,1231590,1438893,1592755,1277366,1133939,855940,860559,1001816,1397012,1695121,1925252,2105313,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",12,"31-33","  Manufacturing",1518770,1213571,2304789,3733128,2155628,2006091,2296079,2602494,3284499,1810764,1452082,2454232,2922424,3146987,3043231,3152454,2733313,2741078,2915080,2886027,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",1013010,825309,986026,2471631,1239576,1372576,1753271,2203953,2864658,1249420,780637,1616075,1951730,2288952,2034233,1938447,1663380,1713781,1650862,1817206,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",14,"321","    Wood product manufacturing",131646,60511,191864,20983,-3591,70468,88145,178716,167064,65941,13754,-61700,14148,102674,103506,176039,191151,260827,258950,279873,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",10993,-5030,12461,-4643,9698,21171,21441,8111,17301,31040,28712,81766,22154,19392,18797,25392,34937,35968,37573,49551,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",16,"331","    Primary metal manufacturing",43,-61,(T),789,1154,1548,1982,9141,23345,40161,63608,92803,69011,109765,161671,213623,188110,159295,131744,99065,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",45385,37290,21817,34715,32751,31960,39023,61103,71089,67795,63720,79859,102502,99526,81483,110618,126142,110490,105479,180044,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",18,"333","    Machinery manufacturing",38450,18271,23310,16083,-64575,2931,14743,2853,15504,78474,89302,42828,67717,63694,90098,76518,153539,73300,83830,55238,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",19,"334","    Computer and electronic product manufacturing",717396,604234,664209,2327802,1235326,1200529,1556276,1829537,2435680,881961,451595,1388766,1654434,1804748,1485968,1218343,879495,1012215,969422,1042157,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",3684,-559,596,-1353,-858,1434,851,-1503,-1278,1895,1369,15966,26223,40753,35690,47257,11854,14935,30823,60442,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",10525,4325,8093,14798,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",22,"3364-3369","    Other transportation equipment manufacturing",4272,2528,6531,13534,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",23,"337","    Furniture and related product manufacturing",11312,13801,18841,13284,2950,16841,7526,5194,11852,1518,15819,8431,15811,16219,15322,16594,19912,24537,25533,22409,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",24,"339","    Miscellaneous manufacturing",39306,90000,38738,35640,27394,12785,8958,90503,70439,69486,44675,-21345,-14633,-5837,1794,14233,22358,-1741,-13148,7791,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",25,"311-316,322-326","   Nondurable goods manufacturing",505761,388262,1318763,1261497,916052,633515,542808,398542,419841,561344,671445,838156,970694,858035,1008999,1214007,1069933,1027296,1264218,1068822,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",26,"311-312","    Food and beverage and tobacco products manufacturing",304954,193382,443303,466671,365688,431572,353751,207625,196781,369937,418068,453083,665668,584852,630782,750975,701165,753921,862015,711168,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",27,"313-314","    Textile mills and textile product mills",(T),(T),(T),(T),(D),(D),(D),(D),2275,(D),(D),6643,(D),9897,(D),(D),(D),10733,10071,10811,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",28,"315-316","    Apparel, leather, and allied product manufacturing",(T),(T),(T),(T),2826,2926,1581,1612,995,-146,869,3153,3937,4598,3932,5125,6425,4640,8963,7775,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",29,"322","    Paper manufacturing",71630,46124,14491,9630,-21927,-583,10441,20426,9564,-2705,-27284,-40528,18735,26931,19877,55252,27249,53983,82211,78886,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",30,"323","    Printing and related support activities",13493,11598,20219,16389,22428,23630,32729,18063,24782,34942,37078,26979,22142,19333,17591,16822,43485,83078,103943,90696,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",31,"324","    Petroleum and coal products manufacturing",7417,7789,4141,10119,(D),(D),(D),(D),4243,(D),(D),4727,(D),5841,(D),(D),(D),19525,19372,6865,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",32,"325","    Chemical manufacturing",87065,113653,820663,728604,530611,128311,110936,113112,143699,103017,191949,350733,186000,144072,210789,237568,190454,9828,58272,53030,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",33,"326","    Plastics and rubber products manufacturing",16154,11530,10688,23017,10535,42143,30573,33459,37502,51209,44471,33367,61769,62512,72401,71501,80730,91588,119371,109591,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",34,"42","  Wholesale trade",378584,386225,398292,414121,389380,376527,431782,518668,625898,715531,815338,861380,848502,946513,958233,1057892,1197862,1269474,1381706,1392229,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",35,"44-45","  Retail trade",686413,823181,824236,800624,820235,860046,911646,910874,1017356,1160902,1083039,1343114,1213109,1209938,1085017,1194563,1347657,1353731,1429629,1459399,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",36,"48-49","  Transportation and warehousing",287640,332595,339842,360559,342981,346798,386282,430946,497275,559923,515056,583465,520572,595671,606203,657266,654782,705540,746211,729171,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",37,"481","   Air transportation",19464,14304,12271,7653,2748,-292,11018,16494,26316,19507,34544,26913,32595,44482,57851,58583,40202,39530,71575,97580,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",38,"482","   Rail transportation",64465,65746,68760,77003,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),201083,211641,202165,(D),(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",39,"483","   Water transportation",(T),(T),(T),(T),(D),(D),(D),(D),(D),(D),628,(D),165,146,141,(D),(D),(D),(D),4374,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",40,"484","   Truck transportation",156882,188701,199908,215168,204642,205771,216258,230765,248256,272371,242384,240438,223150,244573,264714,286943,285370,326060,344219,321020,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",41,"485","   Transit and ground passenger transportation",10156,11170,11362,12417,13198,13719,15810,15791,15444,17990,18176,22636,24179,25903,26670,30653,29256,33724,30771,26861,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",42,"486","   Pipeline transportation",(T),(T),(T),(T),1390,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),7328,(D),(D),(D),(D),(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",43,"487-488, 492","   Other transportation and support activities",27542,30936,25688,33561,39688,47100,45165,51434,60766,67848,44129,65224,51790,59619,62194,59223,62881,64859,69340,(D),(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",44,"493","   Warehousing and storage",8398,16584,18073,13150,11736,12133,14639,16577,20921,27344,22582,27948,27087,28465,26027,25227,23247,20301,17825,17384,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",45,"51","  Information",316236,349233,345196,302068,324227,414031,439504,646611,614585,630758,715928,852713,818368,833402,800146,750219,859769,798709,922901,949705,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",46,"511","   Publishing industries (except Internet)",62698,63668,90190,51470,51008,93564,102165,134989,172875,129580,162325,165882,149002,160780,157523,154441,201623,135546,127669,149163,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",47,"512","   Motion picture and sound recording industries",2518,12117,5543,6244,15375,17913,8259,130688,4431,16490,16415,18953,23845,18735,14232,15047,18340,23830,21411,20317,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",48,"515, 517","   Broadcasting (except Internet) and telecommunications",240157,260134,243398,251427,252922,261717,279462,321413,379019,401633,438733,476870,444829,422415,377767,353068,389833,362077,390069,410600,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",49,"518, 519","   Data processing, hosting, and other information services",10862,13314,6064,-7073,4921,40837,49618,59520,58261,83055,98455,191008,200692,231473,250624,227663,249973,277256,383751,369626,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",50,"52, 53","  Finance, insurance, real estate, rental, and leasing",3233439,3430562,3778299,4101328,4382888,4696756,4793710,4702490,5615866,6555237,7431699,7137649,7277931,7204726,7273204,7643134,7892687,8116573,8576052,8953715,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",51,"52","   Finance and insurance",464845,473355,469629,517260,485220,533530,550224,658135,887987,1025053,1109054,854976,806281,759671,825144,948321,695342,860794,853815,883300,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services",281867,268572,264474,265323,228818,266794,257126,352689,(D),(D),(D),(D),(D),338160,383175,(D),363018,391314,376916,(D),(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",53,"523","    Securities, commodity contracts, and other financial investments and related activities",19013,9768,-779,-12500,18708,17362,9591,1964,17422,20620,-14612,-83700,3617,-273,-16556,11453,26878,-609,-3126,26660,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",54,"524","    Insurance carriers and related activities",152296,157088,159237,227403,204678,215019,234413,256330,322581,295936,339280,287017,301582,303681,314300,279848,226447,362932,434463,339057,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",55,"525","    Funds, trusts, and other financial vehicles",11669,37926,46697,37034,33016,34355,49094,47152,(D),(D),(D),(D),(D),118103,144225,(D),78998,107156,45562,(D),(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",56,"53","   Real estate and rental and leasing",2768594,2957207,3308670,3584068,3897669,4163226,4243486,4044355,4727879,5530184,6322645,6282673,6471649,6445055,6448061,6694813,7197345,7255779,7722237,8070415,(NA)
 "16000" ,"Idaho",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",57,"531","    Real estate",2590184,2711361,3010778,3250174,3493237,3753213,3877048,3814423,4451176,5202382,5999299,5971269,6204420,6211358,6245887,6478528,6962967,7032082,7482623,7803700,(NA)
