GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",1,"...","All industry total",-30957,-38228,-39694,-44242,-40471,-47005,-53715,-52150,-53809,-74683,-57780,-29879,-39420,-45259,-62695,-88947,-73365,-77281,-99093,-125648,-219334,-202963,-198926,-248766,-325326,-333408,-286558,-251305,-282325,-273474,-395060,-314104,-317041,-310525,-308023
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",2,"..."," Private industries",-28350,-35202,-36198,-40216,-35674,-41862,-48134,-45771,-46838,-66486,-48534,-18237,-24405,-30969,-45407,-67695,-47321,-45889,-62227,-87372,-174180,-158225,-150514,-206477,-284036,-286815,-230111,-189959,-213828,-209745,-303529,-213626,-202497,-199173,-208958
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",3,"A","   Agriculture, forestry, and fishing",-21551,-27488,-28512,-31277,-26658,-32848,-39293,-35342,-34122,-43581,-28379,-5027,-8730,-9384,-20575,-34748,-13534,-10615,-19829,-29931,-112525,-98147,-85734,-133427,-199279,-206497,-158413,-114983,-135412,-121796,-199472,-112193,-99147,-93895,-100543
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",4,"[01-02]","     Farms",-21551,-27488,-28512,-31277,-26658,-32848,-39293,-35342,-34122,-43581,-28379,-5027,-8730,-9384,-20575,-34748,-13534,-10615,-19829,-29931,-112525,-98147,-85734,-133427,-199279,-206497,-158413,-114983,-135412,-121796,-199472,-112193,-99147,-93895,-100543
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",5,"[07-09]","     Agricultural services, forestry, and fishing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",6,"B","   Mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-153,-394,-110,-54,-110,-146,-182,-191,-50,-103,-49,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",7,"10","     Metal mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",8,"12","     Coal mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-153,-394,-110,-54,-110,-146,-182,-191,-50,-103,-49,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",9,"13","     Oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",10,"14","     Nonmetallic minerals, except fuels",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",11,"C","   Construction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",12,"D","   Manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-707,0,0,0,0,0,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",13,"...","     Durable goods manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",14,"24","       Lumber and wood products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",15,"25","       Furniture and fixtures",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",16,"32","       Stone, clay, and glass products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",17,"33","       Primary metal industries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",18,"34","       Fabricated metal products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",19,"35","       Industrial machinery and equipment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",20,"36","       Electronic and other electric equipment 2/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",21,"371","       Motor vehicles and equipment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "01000" ,"Alabama",5,SAGDP5S,"Subsidies","Thousands of dollars",22,"372-379","       Other transportation equipment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
