GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",1,"...","All industry total",-11212,-19524,-24304,-27639,-18415,-20802,-24751,-24874,-20372,-26635,-22083,-10367,-12584,-15221,-20178,-22939,-20732,-22232,-28108,-37118,-57646,-58010,-69849,-82048,-109615,-103922,-94828,-87369,-83345,-93219,-113444,-91653,-96465,-94322,-94027
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",2,"..."," Private industries",-10533,-18785,-23527,-26775,-17444,-19712,-23503,-23474,-18812,-24796,-20044,-8120,-10185,-12586,-17010,-19080,-15851,-16802,-21478,-29268,-49646,-47528,-45839,-60699,-87482,-77541,-64103,-64139,-57954,-65241,-82551,-65202,-64449,-64377,-63112
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",3,"A","   Agriculture, forestry, and fishing",-9336,-17331,-22115,-24653,-15255,-17573,-21396,-20865,-15702,-18576,-14443,-3585,-3196,-4835,-6826,-7191,-2566,-2463,-4711,-6793,-25190,-22358,-19542,-29718,-49921,-39155,-28269,-26581,-20248,-25596,-34884,-19045,-17236,-16588,-13875
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",4,"[01-02]","     Farms",-9336,-17331,-22115,-24653,-15255,-17573,-21396,-20865,-15702,-18576,-14443,-3585,-3196,-4835,-6826,-7191,-2566,-2463,-4711,-6793,-25190,-22358,-19542,-29718,-49921,-39155,-28269,-26581,-20248,-25596,-34884,-19045,-17236,-16588,-13875
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",5,"[07-09]","     Agricultural services, forestry, and fishing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",6,"B","   Mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",7,"10","     Metal mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",8,"12","     Coal mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",9,"13","     Oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",10,"14","     Nonmetallic minerals, except fuels",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",11,"C","   Construction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",12,"D","   Manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31,0,0,0,0,0,0,0,0,0,0,0
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",13,"...","     Durable goods manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",14,"24","       Lumber and wood products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",15,"25","       Furniture and fixtures",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",16,"32","       Stone, clay, and glass products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",17,"33","       Primary metal industries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "23000" ,"Maine",1,SAGDP5S,"Subsidies","Thousands of dollars",18,"34","       Fabricated metal products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
