GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "56000" ,"Wyoming",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",1,"...","All industry total",6350884,6077182,6392987,7129419,7914153,7734682,8906318,10102450,12776798,15686853,18114530,22546016,17275785,18334972,19240302,17582065,17522264,17302464,15963002,15184588,(NA)
 "56000" ,"Wyoming",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",2,"..."," Private industries",5942977,5646495,5936383,6657359,7424008,7220233,8372016,9544420,12204582,15085176,17432540,21816064,16529086,17564383,18461370,16715411,16639232,16424878,15111926,14323095,(NA)
 "56000" ,"Wyoming",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",3,"11","  Agriculture, forestry, fishing, and hunting",339097,238838,345134,314627,364573,190151,335722,332432,336768,301425,180338,289967,270525,364523,638223,355089,492465,527821,502346,415101,(NA)
 "56000" ,"Wyoming",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",4,"111-112","   Farms",315436,216847,321048,290264,338330,163059,299543,309206,316050,259454,151986,271189,233625,314931,605418,333411,467677,501979,478474,389890,(NA)
 "56000" ,"Wyoming",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",23661,21991,24085,24363,26242,27091,36179,23225,20717,41971,28352,18777,36900,49592,32806,21678,24788,25842,23872,25210,(NA)
 "56000" ,"Wyoming",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",1493842,1062910,1132316,1541398,1902334,1846966,2597298,3374951,5483039,7468688,8492000,11608589,7857292,8296742,8447193,5634870,5716111,5110501,2787488,2892017,(NA)
 "56000" ,"Wyoming",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",7,"211","   Oil and gas extraction",773011,216459,268212,600807,758277,766213,1380850,2157287,3800654,4701368,4911835,7889328,4200706,4122258,3586532,1993060,2273928,2740034,889465,652718,(NA)
 "56000" ,"Wyoming",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",8,"212","   Mining (except oil and gas)",655390,792082,857555,864045,926919,977970,1061587,960104,1256780,1764933,2469346,2507435,3097298,3592692,4139815,3045690,2935432,1758864,1687071,2258225,(NA)
 "56000" ,"Wyoming",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",9,"213","   Support activities for mining",65441,54369,6549,76545,217138,102782,154862,257561,425605,1002387,1110819,1211825,559287,581793,720846,596120,506750,611604,210953,-18926,(NA)
 "56000" ,"Wyoming",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",10,"22","  Utilities",257435,237833,250560,238509,(D),(D),236777,262770,245647,288756,289943,312525,391378,445638,483267,502286,517487,532084,521770,539330,(NA)
 "56000" ,"Wyoming",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",11,"23","  Construction",255281,274498,316090,359902,381837,(D),411660,414456,470965,486376,510914,513366,587711,547735,543027,655427,676726,706503,669023,630308,(NA)
 "56000" ,"Wyoming",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",12,"31-33","  Manufacturing",430234,482899,425181,500599,797805,(D),635737,778981,942308,1250477,2171423,2679850,860382,991638,1276251,1700012,1062720,839967,1391969,837736,(NA)
 "56000" ,"Wyoming",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",73435,56600,59949,60847,61736,(D),(D),(D),72945,47515,63411,93738,107404,107617,115440,130434,118954,128210,163822,131797,(NA)
 "56000" ,"Wyoming",7,SAGDP7N,"Gross operating surplus","Thousands of dollars",14,"321","    Wood product manufacturing",7620,5285,3252,4614,2921,3097,2388,1701,2200,-1036,-1157,708,2820,2512,3660,4292,7498,4226,5893,6163,(NA)
