GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",1,"...","All industry total",-939525,-927044,-971858,-955413,-1063867,-1099845,-1236711,-1254787,-1401962,-1296072,-1408562,-1363979,-1542864,-1556926,-1394230,-1704625,-1723084,-1705687,-1681001,-1771672,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",2,"..."," Private industries",-409372,-424313,-465236,-477204,-556749,-496647,-601622,-591623,-754714,-644493,-739143,-677188,-771623,-783449,-931278,-823430,-843108,-793585,-734188,-756651,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",3,"11","  Agriculture, forestry, fishing, and hunting",-21116,-27950,-53839,-61577,-52137,-32888,-35259,-25339,-49646,-37036,-24787,-29340,-28834,-26949,-18799,-20576,-16781,-11622,-13855,-16138,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",4,"111-112","   Farms",-21116,-27950,-53839,-61577,-52137,-32888,-35259,-25339,-49646,-37036,-24787,-29340,-28834,-26949,-18799,-20576,-16781,-11622,-13855,-16138,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",7,"211","   Oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",8,"212","   Mining (except oil and gas)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",9,"213","   Support activities for mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",10,"22","  Utilities",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",11,"23","  Construction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",12,"31-33","  Manufacturing",0,0,0,0,0,0,0,0,0,-216,-101,-3152,-8296,-25914,-30879,-19397,-9902,-7545,-6780,-5905,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",0,0,0,0,0,0,0,0,0,0,0,-3041,-7825,-25267,-28606,-18279,-8960,-6333,-6085,-5371,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",14,"321","    Wood product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",16,"331","    Primary metal manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",18,"333","    Machinery manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",19,"334","    Computer and electronic product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",0,0,0,0,0,0,0,0,0,0,0,-3041,-7825,-25267,-28606,-18279,-8960,-6333,-6085,-5371,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",22,"3364-3369","    Other transportation equipment manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",23,"337","    Furniture and related product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",24,"339","    Miscellaneous manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",25,"311-316,322-326","   Nondurable goods manufacturing",0,0,0,0,0,0,0,0,0,-216,-101,-111,-471,-646,-2273,-1118,-941,-1212,-695,-534,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",26,"311-312","    Food and beverage and tobacco products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",27,"313-314","    Textile mills and textile product mills",0,0,0,0,0,0,0,0,0,-216,-101,-111,-126,-126,-114,-144,-132,-111,-239,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",28,"315-316","    Apparel, leather, and allied product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",29,"322","    Paper manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",30,"323","    Printing and related support activities",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",31,"324","    Petroleum and coal products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,-54,-236,-70,-359,-52,-307,-197,-326,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",32,"325","    Chemical manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,-291,-284,-2088,-615,-758,-794,-259,-207,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",33,"326","    Plastics and rubber products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",34,"42","  Wholesale trade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",35,"44-45","  Retail trade",0,0,0,0,0,0,0,0,0,0,0,0,-63590,-6803,-64,-2,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",36,"48-49","  Transportation and warehousing",-34969,-25255,-28465,-32507,-127230,-72616,-106316,-75365,-75458,-78910,-76262,-100251,-125596,-149887,-118555,-102821,-99802,-97580,-101720,-108554,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",37,"481","   Air transportation",-363,18,0,-18,-91178,-2901,-45607,-308,-1111,-1686,-1700,-2557,-3096,-3727,-4278,-4688,-4247,-3975,-4355,-4450,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",38,"482","   Rail transportation",-33337,-24748,-28228,-31868,-33885,-65023,-56006,-64467,-68355,-70641,-69133,-94735,-118092,-144323,-112261,-94679,-94426,-93083,-97046,-102976,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",39,"483","   Water transportation",-1269,-525,-237,-620,-2166,-4692,-4663,-10334,-5764,-5988,-5282,-2801,-4340,-1837,-2015,-3454,-1129,-522,-320,-1128,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",40,"484","   Truck transportation",0,0,0,0,0,0,-40,-256,-228,-594,-147,-158,-67,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",41,"485","   Transit and ground passenger transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",42,"486","   Pipeline transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",43,"487-488, 492","   Other transportation and support activities",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",44,"493","   Warehousing and storage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",45,"51","  Information",0,0,0,0,0,0,0,0,0,0,0,0,-798,-2369,-10568,-15063,-7690,-1831,-1925,108,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",46,"511","   Publishing industries (except Internet)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "25000" ,"Massachusetts",1,SAGDP5N,"Subsidies","Thousands of dollars",47,"512","   Motion picture and sound recording industries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
