GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997
 "04000" ,"Arizona",6,SAGDP5S,"Subsidies","Thousands of dollars",1,"...","All industry total",-20127,-25498,-26937,-29496,-32232,-41349,-42837,-39435,-39221,-55208,-37355,-20100,-22395,-25828,-44911,-62432,-54293,-68248,-85694,-114621,-182845,-188451,-197382,-252775,-353799,-345914,-277211,-263658,-270829,-284477,-392462,-309683,-366764,-352950,-361190
 "04000" ,"Arizona",6,SAGDP5S,"Subsidies","Thousands of dollars",2,"..."," Private industries",-19560,-24880,-26227,-28722,-31467,-40419,-41756,-38045,-37444,-52898,-34820,-16838,-18610,-21728,-39977,-56196,-45066,-51383,-64835,-90904,-154624,-161293,-166629,-224231,-321258,-311395,-235069,-213276,-216164,-222832,-321816,-235302,-274205,-262446,-275462
 "04000" ,"Arizona",6,SAGDP5S,"Subsidies","Thousands of dollars",3,"A","   Agriculture, forestry, and fishing",-16738,-21439,-22737,-23721,-26916,-35797,-36820,-31230,-28685,-33969,-18761,-5802,-6119,-7919,-19531,-28266,-12397,-14551,-18295,-23517,-80396,-83938,-76107,-116630,-197595,-191829,-125321,-97634,-98109,-92983,-159570,-71332,-101123,-78166,-81639
 "04000" ,"Arizona",6,SAGDP5S,"Subsidies","Thousands of dollars",4,"[01-02]","     Farms",-16738,-21439,-22737,-23721,-26916,-35797,-36820,-31230,-28685,-33969,-18761,-5802,-6119,-7919,-19531,-28266,-12397,-14551,-18295,-23517,-80396,-83938,-76107,-116630,-197595,-191829,-125321,-97634,-98109,-92983,-159570,-71332,-101123,-78166,-81639
 "04000" ,"Arizona",6,SAGDP5S,"Subsidies","Thousands of dollars",5,"[07-09]","     Agricultural services, forestry, and fishing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "04000" ,"Arizona",6,SAGDP5S,"Subsidies","Thousands of dollars",6,"B","   Mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,-41,-14,-6,-14,-23,-32,-33,-8,-16,-10,0,0,0,0,0,0
 "04000" ,"Arizona",6,SAGDP5S,"Subsidies","Thousands of dollars",7,"10","     Metal mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "04000" ,"Arizona",6,SAGDP5S,"Subsidies","Thousands of dollars",8,"12","     Coal mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,-41,-14,-6,-14,-23,-32,-33,-8,-16,-10,0,0,0,0,0,0
 "04000" ,"Arizona",6,SAGDP5S,"Subsidies","Thousands of dollars",9,"13","     Oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "04000" ,"Arizona",6,SAGDP5S,"Subsidies","Thousands of dollars",10,"14","     Nonmetallic minerals, except fuels",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "04000" ,"Arizona",6,SAGDP5S,"Subsidies","Thousands of dollars",11,"C","   Construction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "04000" ,"Arizona",6,SAGDP5S,"Subsidies","Thousands of dollars",12,"D","   Manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-257,0,0,0,0,0,0,0,0,0,0,0
 "04000" ,"Arizona",6,SAGDP5S,"Subsidies","Thousands of dollars",13,"...","     Durable goods manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "04000" ,"Arizona",6,SAGDP5S,"Subsidies","Thousands of dollars",14,"24","       Lumber and wood products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "04000" ,"Arizona",6,SAGDP5S,"Subsidies","Thousands of dollars",15,"25","       Furniture and fixtures",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
